file_name,file_size_mb,duration,unique_speakers,data_shape,sample_rate,channels,rms_energy,zero_crossing_rate,spectral_centroid
shared-videos/Mandela at 90/Folder 5/VTS_07_1.wav,135.82,741.76,3.0,2x35604480,48000.0,2.0,0.0339252427220344,0.0390581115704224,1961.835896543384
shared-videos/Mandela at 90/Folder 5/VTS_08_1.wav,485.92,2653.76,6.0,2x127380480,48000.0,2.0,0.0159766133874654,0.0555480875828004,2708.0960010797644
shared-videos/Mandela at 90/Folder 6/VTS_01_1.wav,87.74,479.2,4.0,2x23001600,48000.0,2.0,0.0124024143442511,0.0392864903014123,2182.511666826727
shared-videos/Mandela at 90/Folder 6/VTS_02_1.wav,215.19,1175.2,7.0,2x56409600,48000.0,2.0,0.0135923093184828,0.0356193362991372,1885.7427560437493
shared-videos/Mandela at 90/Folder 6/VTS_03_1.wav,691.9,3778.72,7.0,2x181378560,48000.0,2.0,0.041361179202795,0.0308385743643015,1973.8509295908
shared-videos/Mandela at 90/Folder 6/VTS_03_2.wav,332.15,1814.0053333333333,6.0,2x87072256,48000.0,2.0,0.0423364639282226,0.020719508997348,1860.3897286641045
shared-videos/Mandela at 90/Folder 6/VTS_04_1.wav,139.57,762.24,7.0,2x36587520,48000.0,2.0,0.0496452115476131,0.0351682006291018,1891.43338548269
shared-videos/Mandela at 90/Folder 6/VTS_05_1.wav,228.4,1247.36,6.0,2x59873280,48000.0,2.0,0.1079258248209953,0.028292416321318,1690.697806667422
shared-videos/Mandela at 90/Folder 6/VTS_06_1.wav,251.24,1372.128,10.0,2x65862144,48000.0,2.0,0.0391394048929214,0.0288353615742432,1891.5120879359345
shared-videos/Mandela at 90/Folder 6/VTS_07_1.wav,208.68,1139.68,10.0,2x54704640,48000.0,2.0,0.0967011079192161,0.0697444502119288,2583.4158418234942
shared-videos/Mandela at 90/Folder 6/VTS_08_1.wav,304.01,1660.32,11.0,2x79695360,48000.0,2.0,0.0167069863528013,0.0545614928462041,2659.8715389097924
shared-videos/Mandela at 90/Folder 7/VTS_01_1.wav,23.31,127.328,2.0,2x6111744,48000.0,2.0,0.0584875121712684,0.0247866745110152,1299.1695830026763
shared-videos/Mandela at 90/Folder 7/VTS_02_1.wav,494.64,2701.408,8.0,2x129667584,48000.0,2.0,0.0279253553599119,0.0896836431530544,4080.8483757393537
shared-videos/Mandela at 90/Folder 7/VTS_03_1.wav,694.27,3791.648,15.0,2x181999104,48000.0,2.0,0.0150390276685357,0.079960936565932,3973.972990523639
shared-videos/Mandela at 90/Folder 7/VTS_03_2.wav,11.01,60.128,3.0,2x2886144,48000.0,2.0,0.0082714892923831,0.091224673116575,4495.697091233518
shared-videos/Mandela at 90/Folder 7/VTS_04_1.wav,91.29,498.56,4.0,2x23930880,48000.0,2.0,0.0093474714085459,0.1108451714802047,4954.056747838708
shared-videos/Mandela at 90/Folder 7/VTS_05_1.wav,496.95,2714.005333333333,8.0,2x130272256,48000.0,2.0,0.0098551455885171,0.1094141831698855,4848.478374195481
shared-videos/Mandela at 90/Folder 7/VTS_06_1.wav,84.87,463.52,2.0,2x22248960,48000.0,2.0,0.029450187459588,0.0972534426884377,3183.503937760282
shared-videos/Mandela at 90/Folder 7/VTS_07_1.wav,245.74,1342.08,3.0,2x64419840,48000.0,2.0,0.0235933512449264,0.03946930078867,1924.490111991232
shared-videos/Mandela at 90/Folder 7/VTS_08_1.wav,70.3,383.92533333333336,3.0,2x18428416,48000.0,2.0,0.0146591458469629,0.1435951266400303,4204.614398679551
shared-videos/Mandela at 90/Folder 7/VTS_09_1.wav,463.27,2530.08,9.0,2x121443840,48000.0,2.0,0.0550815872848033,0.0414016598318215,2073.340587771324
shared-videos/Mandela at 90/Folder 8/VTS_01_1.wav,140.95,769.76,6.0,2x36948480,48000.0,2.0,0.0494138598442077,0.0217837065758113,1788.5851401389657
shared-videos/Mandela at 90/Folder 8/VTS_02_1.wav,292.73,1598.72,5.0,2x76738560,48000.0,2.0,0.0146910632029175,0.0313191140752914,2000.9385229254765
shared-videos/Mandela at 90/Folder 8/VTS_03_1.wav,245.14,1338.7733333333333,9.0,2x64261120,48000.0,2.0,0.0148125113919377,0.0406447933037243,2237.07184830785
shared-videos/Mandela at 90/Folder 8/VTS_04_1.wav,104.03,568.16,5.0,2x27271680,48000.0,2.0,0.0493658222258091,0.0201616173720102,1860.5991665959127
shared-videos/Mandela at 90/Folder 8/VTS_05_1.wav,566.1,3091.68,18.0,2x148400640,48000.0,2.0,0.0204834267497062,0.0348665386371124,2072.5284124068085
shared-videos/Mandela at 90/Folder 8/VTS_06_1.wav,144.29,788.0,2.0,2x37824000,48000.0,2.0,0.0324110649526119,0.0486473890264598,2230.0679220865045
shared-videos/Mandela at 90/Folder 8/VTS_07_1.wav,410.89,2244.0,12.0,2x107712000,48000.0,2.0,0.0375681817531585,0.0409600557825631,2353.690481831278
shared-videos/Mandela at 90/Folder 8/VTS_08_1.wav,109.45,597.728,5.0,2x28690944,48000.0,2.0,0.0204613842070102,0.0250629054865671,1991.750142261602
shared-videos/Mandela at 90/Folder 8/VTS_09_1.wav,184.89,1009.76,4.0,2x48468480,48000.0,2.0,0.0213720761239528,0.0291512561268037,2070.8235328988685
shared-videos/Mandela at 90/Folder 8/VTS_10_1.wav,218.23,1191.8506666666667,7.0,2x57208832,48000.0,2.0,0.0151446582749485,0.0311854825673232,2031.0924188641573
shared-videos/Mandela at 90/Folder 8/VTS_11_1.wav,104.68,571.68,3.0,2x27440640,48000.0,2.0,0.0349963009357452,0.0358784682217422,1780.6791886307776
shared-videos/Mandela at 90/Folder 9/VTS_01_1.wav,175.61,959.0826666666668,3.0,2x46035968,48000.0,2.0,0.0459625646471977,0.0241970009435995,1704.248231265434
shared-videos/Mandela at 90/Folder 9/VTS_02_1.wav,336.21,1836.128,8.0,2x88134144,48000.0,2.0,0.0276667177677154,0.0269581752267802,1945.36573077925
shared-videos/Mandela at 90/Folder 9/VTS_03_1.wav,336.1,1835.5306666666668,8.0,2x88105472,48000.0,2.0,0.021523330360651,0.028251145801856,2348.4043028216447
shared-videos/Mandela at 90/Folder 9/VTS_04_1.wav,271.41,1482.24,9.0,2x71147520,48000.0,2.0,0.0255679562687873,0.0312807071037467,1839.8497153541264
shared-videos/Mandela at 90/Folder 9/VTS_05_1.wav,121.93,665.92,5.0,2x31964160,48000.0,2.0,0.0139758167788386,0.0191596991828979,1770.7565333247835
shared-videos/Mandela at 90/Folder 9/VTS_06_1.wav,69.33,378.656,3.0,2x18175488,48000.0,2.0,0.0362943187355995,0.021684639084507,1591.5173071562997
shared-videos/Mandela at 90/Folder 9/VTS_07_1.wav,51.0,278.528,5.0,2x13369344,48000.0,2.0,0.0273372624069452,0.0248141790008807,1931.302073859288
shared-videos/Mandela at 90/Folder 9/VTS_08_1.wav,364.21,1989.088,5.0,2x95476224,48000.0,2.0,0.0196202788501977,0.0422447961564165,2214.551013931732
shared-videos/Mandela at 90/Folder 9/VTS_09_1.wav,708.66,3870.24,15.0,2x185771520,48000.0,2.0,0.0574939362704753,0.0381144240269708,1898.8492579434944
shared-videos/Mandela at 90/Folder 9/VTS_09_2.wav,154.13,841.76,3.0,2x40404480,48000.0,2.0,0.0516638122498989,0.0287549122643063,1507.9178685161323
shared-videos/Mandela at 90/Folder 9/VTS_10_1.wav,86.96,474.8906666666667,2.0,2x22794752,48000.0,2.0,0.0489392429590225,0.0624546067990263,2977.4860045009727
shared-videos/Mandela at 90/Folder 10/VTS_01_1.wav,71.9,392.672,2.0,2x18848256,48000.0,2.0,0.0181299392133951,0.0477293263941707,2455.6780732525144
shared-videos/Mandela at 90/Folder 10/VTS_02_1.wav,353.87,1932.576,13.0,2x92763648,48000.0,2.0,0.0679966434836387,0.0261378586298846,1677.7431959847831
shared-videos/Mandela at 90/Folder 10/VTS_03_1.wav,144.18,787.392,9.0,2x37794816,48000.0,2.0,0.0518942065536975,0.0261098144193906,1499.4756968953236
shared-videos/Mandela at 90/Folder 10/VTS_04_1.wav,345.79,1888.48,8.0,2x90647040,48000.0,2.0,0.0238285735249519,0.0280577268098756,1710.9537570693187
shared-videos/Mandela at 90/Folder 10/VTS_05_1.wav,232.42,1269.312,4.0,2x60926976,48000.0,2.0,0.1959543973207473,0.0424523738776166,1959.8558767949885
shared-videos/Mandela at 90/Folder 10/VTS_06_1.wav,82.11,448.448,2.0,2x21525504,48000.0,2.0,0.0287590026855468,0.037818737568531,1949.6207813772496
shared-videos/Mandela at 90/Folder 10/VTS_07_1.wav,46.77,255.424,2.0,2x12260352,48000.0,2.0,0.048755545169115,0.0308349395279158,1668.8593497369654
shared-videos/Mandela at 90/Folder 10/VTS_08_1.wav,539.36,2945.6,20.0,2x141388800,48000.0,2.0,0.0370579175651073,0.0259021629583995,1549.188648894428
shared-videos/Mandela at 90/Folder 10/VTS_09_1.wav,371.8,2030.528,8.0,2x97465344,48000.0,2.0,0.0240434575825929,0.0344773455844885,2124.66150726278
shared-videos/Mandela at 90/Folder 10/VTS_10_1.wav,166.12,907.2533333333332,10.0,2x43548160,48000.0,2.0,0.0332888551056385,0.0311246230424661,1870.2481856990744
shared-videos/Mandela at 90/Folder 10/VTS_11_1.wav,331.16,1808.5653333333328,9.0,2x86811136,48000.0,2.0,0.0363360159099102,0.0374275177911609,1911.41860293839
shared-videos/Mandela at 90/Folder 11/VTS_01_1.wav,345.35,1886.08,13.0,2x90531840,48000.0,2.0,0.0848134011030197,0.039031687810342,1938.2750584346395
shared-videos/Mandela at 90/Folder 11/VTS_02_1.wav,270.15,1475.36,9.0,2x70817280,48000.0,2.0,0.0385457053780555,0.040010979867884,2155.08303522705
shared-videos/Mandela at 90/Folder 11/VTS_03_1.wav,103.14,563.296,4.0,2x27038208,48000.0,2.0,0.0189851820468902,0.0394554734839519,2125.246901705932
shared-videos/Mandela at 90/Folder 11/VTS_04_1.wav,289.28,1579.84,8.0,2x75832320,48000.0,2.0,0.0870850011706352,0.0441078278601015,2180.3862063472097
shared-videos/Mandela at 90/Folder 11/VTS_05_1.wav,227.57,1242.848,6.0,2x59656704,48000.0,2.0,0.0316068157553672,0.0428765943419149,2428.208174111084
shared-videos/Mandela at 90/Folder 11/VTS_06_1.wav,273.07,1491.328,8.0,2x71583744,48000.0,2.0,0.0416445545852184,0.0385562224743943,2170.028988426342
shared-videos/Mandela at 90/Folder 11/VTS_07_1.wav,103.79,566.816,2.0,2x27207168,48000.0,2.0,0.0783854648470878,0.0570270324408402,2762.4752858537654
shared-videos/Mandela at 90/Folder 11/VTS_08_1.wav,195.7,1068.8,1.0,2x51302400,48000.0,2.0,0.0528756529092788,0.1135637339650427,3263.6375599783705
shared-videos/Mandela at 90/Folder 11/VTS_09_1.wav,322.73,1762.56,10.0,2x84602880,48000.0,2.0,0.0560201331973075,0.0858957168053025,2801.818998333735
shared-videos/Mandela at 90/Folder 12/VTS_01_1.wav,394.45,2154.24,13.0,2x103403520,48000.0,2.0,0.0401506051421165,0.0292945395011289,1776.800918930405
shared-videos/Mandela at 90/Folder 12/VTS_01_2.wav,388.39,2121.12,10.0,2x101813760,48000.0,2.0,0.0499536097049713,0.035274371946597,1937.4665090084488
shared-videos/Mandela at 90/Folder 12/VTS_01_3.wav,91.81,501.408,2.0,2x24067584,48000.0,2.0,0.0552907809615135,0.0318167045702327,1974.511118732964
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Khulu Radebe/Tape 1_2011-May-01/01.mp3,36.54,2400.194240362812,4.0,2x105836544,44100.0,2.0,0.0621677972376346,0.0559711666583016,2276.3791761307075
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Lindiwe Mabuza/Tape 1_2011-Feb-10/Side 1/01.mp3,40.49,2659.965963718821,4.0,2x117293184,44100.0,2.0,0.0363288111984729,0.0696587301359951,2809.5886389407465
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Lindiwe Mabuza/Tape 1_2011-Feb-10/Side 2/01.mp3,36.11,2371.756984126984,4.0,2x104583168,44100.0,2.0,0.0349375754594802,0.0635252436135351,2777.064437664525
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Nkele Mokoena/Tape 1_2011-April-29/01 Untitled.mp3,34.71,2280.197800453515,3.0,2x100545408,44100.0,2.0,0.0564349293708801,0.0524892994752148,2041.3106107917893
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Oten Mafoko/Tape 1_2011-July-07/01.mp3,39.97,2625.526485260771,3.0,2x115773696,44100.0,2.0,0.0718148127198219,0.0532816073342646,1978.4933321353767
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Wally Serote/Tape 1_2011-Mar-11/Side 1/01.mp3,39.77,2612.214126984127,2.0,2x115187328,44100.0,2.0,0.0284076891839504,0.0720839563164515,3268.227417708324
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Wally Serote/Tape 1_2011-Mar-11/Side 2/01.mp3,12.27,805.8889342403628,3.0,2x35527680,44100.0,2.0,0.0646471157670021,0.0635833790810407,2599.208525857382
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Lefifi Tladi/Tape 1_2011-Feb-10/Side 1/01.mp3,36.21,2378.41820861678,3.0,2x104876928,44100.0,2.0,0.0530353747308254,0.0455587039933691,2090.2200469981376
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Jonas Gwangwa/Tape 7/Side 2_2011-Mar-08/01.mp3,39.25,2578.2810657596374,3.0,2x113690880,44100.0,2.0,0.094231404364109,0.0896967552509986,3043.7656646069163
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Jonas Gwangwa/Tape 2_2010-Oct-06/Side 1/01.mp3,28.25,1855.3844444444444,3.0,2x81810432,44100.0,2.0,0.0934844464063644,0.0469224355851461,1967.9780790724028
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Jonas Gwangwa/Tape 2_2010-Oct-06/Side 2/01.mp3,27.7,1819.6851473922904,3.0,2x80236800,44100.0,2.0,0.1414852887392044,0.0575947757853927,2224.006646249843
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Jonas Gwangwa/Tape 6_2010-Nov-17/Side 1/01.mp3,42.84,2813.748820861678,4.0,2x124075008,44100.0,2.0,0.093897059559822,0.0877033660628623,3150.193502947864
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Jonas Gwangwa/Tape 6_2010-Nov-17/Side 2/01.mp3,32.89,2160.1651473922902,3.0,2x95251968,44100.0,2.0,0.0847598686814308,0.1186798102264634,3474.7214511932493
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Jonas Gwangwa/Tape 1_2010-Oct-05/Side 1/01.mp3,35.99,2364.0407709750566,3.0,2x104242176,44100.0,2.0,0.0345801338553428,0.152732789277268,4310.307378814548
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Jonas Gwangwa/Tape 1_2010-Oct-05/Side 2/01.mp3,28.0,1839.120249433107,3.0,2x81093888,44100.0,2.0,0.1787004917860031,0.0516492997324196,2167.2256901430715
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Jonas Gwangwa/Tape 4_2010-Oct-09/Side 1/01 Untitled.mp3,28.06,1843.143106575964,2.0,2x81271296,44100.0,2.0,0.1148762330412864,0.0432548209091152,1842.525532782823
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Jonas Gwangwa/Tape 4_2010-Oct-09/Side 2/01.mp3,26.52,1741.7357596371885,4.0,2x76799232,44100.0,2.0,0.11642587184906,0.0559568671864062,2254.025068218491
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Jonas Gwangwa/IT_2011-May-21/Side 1/01.mp3,7.42,487.49249433106576,2.0,2x21487104,44100.0,2.0,0.0701713934540748,0.0576986181249702,2160.56512350572
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Jonas Gwangwa/IT_2011-May-21/Side 2/01 Track 1.mp3,41.82,2746.718616780045,3.0,2x121118976,44100.0,2.0,0.0587227903306484,0.0465510072752112,2119.13241830412
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Jonas Gwangwa/IT_2011-May-21/Side 2/02 Track 2.mp3,24.8,1628.7039229024942,4.0,2x71814528,44100.0,2.0,0.0585035569965839,0.0473715769104289,2137.134004980569
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Jonas Gwangwa/LT_2011-July-06/Side 1/01 Track 1.mp3,40.77,2677.99045351474,3.0,2x118088064,44100.0,2.0,0.0696556270122528,0.045890445591715,1870.574276779908
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Jonas Gwangwa/Tape 3_2010-Oct-07/Side 1/01 Untitled.mp3,43.08,2830.049229024943,4.0,2x124793856,44100.0,2.0,0.0849722549319267,0.0413951974178834,1842.396968789625
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Jonas Gwangwa/Tape 3_2010-Oct-07/Side 2/01 Untitled.mp3,43.2,2837.405668934241,2.0,2x125117568,44100.0,2.0,0.106068231165409,0.0567426527250062,2293.1058624076827
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Jonas Gwangwa/Tape 5_2010-Nov-10/Side 1/01.mp3,2.19,143.668820861678,1.0,2x6324480,44100.0,2.0,0.1017050072550773,0.0751642835368938,2191.306088354877
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Jonas Gwangwa/HT_2011-May-18/Side 1/01 Untitled.mp3,40.71,2674.1403628117914,4.0,2x117917568,44100.0,2.0,0.0587156675755977,0.0503599285895138,2281.338517542156
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Jonas Gwangwa/HT_2011-May-18/Side 2/01.mp3,38.22,2510.336575963719,3.0,2x110694528,44100.0,2.0,0.0772214084863662,0.0493738704991246,2223.0720795466264
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Billy + Yolisa Modise/Tape 1 _2011-Feb-17/01 Untitled.mp3,37.59,2469.167596371882,4.0,2x108878976,44100.0,2.0,0.0666413232684135,0.0562738819368519,2226.8061680239007
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Fortune Nala/Tape 1_2011-April-21/Side 1 & 2/01 Track 1.mp3,41.1,2699.489229024943,5.0,2x119036160,44100.0,2.0,0.0864021480083465,0.0504427170421528,2103.562148346828
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Fortune Nala/Tape 1_2011-April-21/Side 1 & 2/02 Track 2.mp3,7.15,469.59861678004535,3.0,2x20697984,44100.0,2.0,0.0563875623047351,0.0445519620340251,1974.345980481661
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Spenki + Mpho Gwangwa/Tape 1_2011-June-18/01 Track 1.mp3,41.22,2707.561065759637,5.0,2x119392128,44100.0,2.0,0.0583299286663532,0.0491793224009436,2111.278509492837
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Spenki + Mpho Gwangwa/Tape 1_2011-June-18/02 Track 2.mp3,18.13,1190.7871882086167,5.0,2x52502400,44100.0,2.0,0.0661205127835273,0.0443001287480861,1824.5970416675584
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Steve Dyer/Tape 1_2011-Feb-17/Side 1/01.mp3,41.73,2741.379546485261,3.0,2x120882816,44100.0,2.0,0.089638702571392,0.062601678727896,2302.749388501805
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Johnny Mekoa/Tape 1_2011-Feb-18/Side 1/01.mp3,39.14,2570.982811791383,2.0,2x113368320,44100.0,2.0,0.0741842687129974,0.0656365239164687,2568.582149995388
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Caiphus Semenya + Letta Mbulu/Tape 1_2010-Nov-20/Side 1/01.mp3,39.52,2595.9297505668933,4.0,2x114468480,44100.0,2.0,0.0731390267610549,0.1044290415077413,3242.4209036414663
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Caiphus Semenya + Letta Mbulu/Tape 1_2010-Nov-20/Side 2/02.mp3,15.4,1011.6655555555556,4.0,2x44603136,44100.0,2.0,0.0655373111367225,0.0887751373258787,2953.040639544255
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Mojalefa Gwangwa/Tape 1_2011-Feb-09/Side 1/01 Untitled.mp3,41.05,2696.266077097506,4.0,2x118893312,44100.0,2.0,0.0358706973493099,0.0483107967623614,2211.8461134726776
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Clement Mazibuko/Tape 1_2011-Mar-11/Side 1/01.mp3,30.69,2016.1520861678005,6.0,2x88900992,44100.0,2.0,0.0698698833584785,0.0425747729612405,2111.6999107418
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Keituletse + Malosi Gwangwa/Tape 1_2011-Feb-09/Side 1/01.mp3,43.41,2851.564036281179,5.0,2x125741952,44100.0,2.0,0.0625615492463111,0.0591532862348069,2297.9965953520946
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Keituletse + Malosi Gwangwa/Tape 1_2011-Feb-09/Side 2/01.mp3,39.93,2622.835873015873,5.0,2x115655040,44100.0,2.0,0.0718531459569931,0.0640492433507165,2355.898572724744
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Violet Gwangwa/Tape 1_ 2011-Jan-05/Side 1/01 Untitled.mp3,41.07,2697.7550566893424,3.0,2x118958976,44100.0,2.0,0.0969594717025756,0.0624012412702772,2318.588088890597
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Violet Gwangwa/Tape 1_ 2011-Jan-05/Side 2/01 Untitled.mp3,40.84,2682.6402494331064,5.0,2x118293120,44100.0,2.0,0.0856356024742126,0.0621077003518299,2378.8837305926545
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Violet Gwangwa/Tape 2_2011-Jan-05/Side 1/01.mp3,33.59,2206.2190249433106,6.0,2x97282944,44100.0,2.0,0.0727857127785682,0.0585604399910397,2319.863220783602
shared-videos/1.15 Jonas Gwangwa by Sam Shakong/Willie Kgositsile/Side 2_2010-Nov-16/01.mp3,35.44,2327.861179138322,2.0,2x102646656,44100.0,2.0,0.0790668278932571,0.0697294130520445,2635.144683868182
shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Adelaide Thambo 11.7.95.mp3,181.71,4762.858934240363,6.0,2x210042079,44100.0,2.0,0.0036809353623539,0.142036641388465,3731.379816896404
shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Adelaide Thambo 12.5.95.mp3,275.35,7217.424126984127,5.0,2x318288404,44100.0,2.0,0.0033494576346129,0.1582353488699775,3900.303572849281
shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Adelaide Thambo 18.10.94.mp3,72.69,1905.2114739229023,4.0,2x84019826,44100.0,2.0,0.0037988848052918,0.1237572515874273,3480.6726409737494
"shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Aziz Pahad, Olyende Naidoo 15.8.mp3",186.61,4891.394965986395,5.0,2x215710518,44100.0,2.0,0.0031644145492464,0.1144136010023053,3456.9479907232453
shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Ben Baartman 16.5.00 Worcester.mp3,171.83,4503.984648526077,6.0,2x198625723,44100.0,2.0,0.0063933227211236,0.1101793932683223,3386.7751502199444
"shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Buthelezi, Mompati 2.8.94.mp3",275.94,7232.782630385487,8.0,2x318965714,44100.0,2.0,0.0028783772140741,0.1389376997706587,3813.210149729608
shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Cronin Adelaide Thambo 12.5.95.mp3,83.11,2178.503968253968,9.0,2x96072025,44100.0,2.0,0.0021899896673858,0.1622231878502366,4065.1339532900097
shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Frene Ginwala.mp3,74.23,1945.6189569161,3.0,2x85801796,44100.0,2.0,0.0033841147087514,0.1267330426764956,3584.336939017841
shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Gab 22.6.93 JHB.mp3,275.95,7233.200566893424,11.0,2x318984145,44100.0,2.0,0.0040183984674513,0.0838995925854532,2894.5958959740333
shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Godfrey Pitje 3.8.96.mp3,179.37,4701.738390022676,5.0,2x207346663,44100.0,2.0,0.0010332105448469,0.2152619409093238,4786.980071913263
shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Levitan Mosie Maola 4.2.94.mp3,275.2,7213.584512471655,7.0,2x318119077,44100.0,2.0,0.0043429350480437,0.1143643699669216,3329.651290626041
shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Mayekiso 9.8.95 - 3.mp3,127.59,3344.4178911564627,3.0,2x147488829,44100.0,2.0,0.0040968875400722,0.1037493775818825,3198.810168263854
shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Misc 01.mp3,37.89,993.2613605442176,5.0,2x43802826,44100.0,2.0,0.0047867861576378,0.1028055103178,3584.043962796328
shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Misc 02.mp3,160.19,4198.825873015873,9.0,2x185168221,44100.0,2.0,0.0020841516088694,0.1832877973920213,4474.374390227568
shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Misc 03.mp3,116.18,3045.188321995465,6.0,2x134292805,44100.0,2.0,0.0021860199049115,0.1715662999749086,4256.241696662237
shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Misc 04.mp3,72.59,1902.625600907029,4.0,2x83905789,44100.0,2.0,0.0018707463750615,0.2776685686590792,7380.074523541051
shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Misc 05.mp3,0.81,21.20934240362812,3.0,2x935332,44100.0,2.0,0.0009718146175146,0.2097960390154625,4688.187987963022
shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Misc 06.mp3,220.98,5792.165782312925,8.0,2x255434511,44100.0,2.0,0.0052904901094734,0.0906858515477173,2940.1067338375
shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Mr Mpoyindo Vimba Pondo revolt.mp3,225.15,5901.477551020408,8.0,2x260255160,44100.0,2.0,0.0109282135963439,0.0630966594746498,2288.0647647651967
shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Rashid 2.4.93.mp3,273.08,7157.975238095238,4.0,2x315666708,44100.0,2.0,0.0037586535327136,0.1207676523456317,3449.392360757591
shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Roy 1999.mp3,94.48,2476.50589569161,2.0,2x109213910,44100.0,2.0,0.0022227435838431,0.1716209648290449,4522.904431084747
shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Sisulu 5.2.93 - 8.2.93.mp3,244.54,6409.822993197279,4.0,2x282673194,44100.0,2.0,0.0058483565226197,0.0812639588525657,2761.3102237999
"shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Tami Malambico, Jennifer Davis 20.10.93.mp3",188.2,4933.08231292517,9.0,2x217548930,44100.0,2.0,0.0019804937765002,0.2225598442710772,5621.714887449407
"shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Tony Mongelo, Frank Ferrari.mp3",204.68,5365.079319727891,6.0,2x236599998,44100.0,2.0,0.0022599438671022,0.1356579843171809,3690.0911093975487
shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/Walter Sisulu Session 3 11.2.93.mp3,185.77,4869.34977324263,5.0,2x214738325,44100.0,2.0,0.0062149451114237,0.0693676528289076,2525.102411544113
shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 3/unknown Cape town 3.7.00.mp3,222.3,5826.879138321995,5.0,2x256965370,44100.0,2.0,0.0019936759490519,0.1689448241078402,4228.630832853663
shared-videos/1.17 Luli Callinicos Collection/Box 47/Blue 2/A Sisulu 24.11.94 JHB.mp3,115.59,3029.7514739229023,5.0,2x133612040,44100.0,2.0,0.0031237723305821,0.1256116454155681,3561.0508795796363
